x,y,Potential,Electrons,Holes
0.8784147812610881,0.35,-0.35764323589921576,10000.000000012968,1.000000000001e+16
0.8784147812610881,0.39999999999999997,-0.35764323589921576,10000.000000012968,1.000000000001e+16
0.8784147812610881,0.44999999999999996,-0.35764323589921576,10000.000000012968,1.000000000001e+16
0.8784147812610881,0.5,-0.35764323589921576,10000.000000012968,1.000000000001e+16
0.8929232749475087,0.0,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.8929232749475087,0.05,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.8929232749475087,0.1,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.8929232749475087,0.15000000000000002,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.8929232749475087,0.2,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.8929232749475087,0.25,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.8929232749475087,0.3,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.8929232749475087,0.35,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.8929232749475087,0.39999999999999997,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.8929232749475087,0.44999999999999996,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.8929232749475087,0.5,-0.35764323589921576,10000.000000077149,1.000000000001e+16
0.9068455668688215,0.0,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9068455668688215,0.05,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9068455668688215,0.1,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9068455668688215,0.15000000000000002,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9068455668688215,0.2,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9068455668688215,0.25,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9068455668688215,0.3,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9068455668688215,0.35,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9068455668688215,0.39999999999999997,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9068455668688215,0.44999999999999996,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9068455668688215,0.5,-0.35764323589921576,10000.000000305306,1.000000000001e+16
0.9202053419448286,0.0,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.9202053419448286,0.05,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.9202053419448286,0.1,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.9202053419448286,0.15000000000000002,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.9202053419448286,0.2,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.9202053419448286,0.25,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.9202053419448286,0.3,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.9202053419448286,0.35,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.9202053419448286,0.39999999999999997,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.9202053419448286,0.44999999999999996,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.9202053419448286,0.5,-0.35764323589921576,10000.000001079168,1.000000000001e+16
0.933025328128876,0.0,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.933025328128876,0.05,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.933025328128876,0.1,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.933025328128876,0.15000000000000002,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.933025328128876,0.2,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.933025328128876,0.25,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.933025328128876,0.3,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.933025328128876,0.35,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.933025328128876,0.39999999999999997,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.933025328128876,0.44999999999999996,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.933025328128876,0.5,-0.35764323589921576,10000.000003586872,1.000000000001e+16
0.9453273350731638,0.0,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9453273350731638,0.05,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9453273350731638,0.1,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9453273350731638,0.15000000000000002,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9453273350731638,0.2,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9453273350731638,0.25,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9453273350731638,0.3,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9453273350731638,0.35,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9453273350731638,0.39999999999999997,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9453273350731638,0.44999999999999996,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9453273350731638,0.5,-0.35764323589921576,10000.000011360848,1.000000000001e+16
0.9571322912318239,0.0,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9571322912318239,0.05,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9571322912318239,0.1,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9571322912318239,0.15000000000000002,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9571322912318239,0.2,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9571322912318239,0.25,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9571322912318239,0.3,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9571322912318239,0.35,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9571322912318239,0.39999999999999997,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9571322912318239,0.44999999999999996,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9571322912318239,0.5,-0.35764323589921576,10000.00003444586,1.000000000001e+16
0.9684602794648814,0.0,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9684602794648814,0.05,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9684602794648814,0.1,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9684602794648814,0.15000000000000002,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9684602794648814,0.2,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9684602794648814,0.25,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9684602794648814,0.3,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9684602794648814,0.35,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9684602794648814,0.39999999999999997,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9684602794648814,0.44999999999999996,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9684602794648814,0.5,-0.35764323589921576,10000.000100196588,1.000000000001e+16
0.9793305712036741,0.0,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9793305712036741,0.05,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9793305712036741,0.1,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9793305712036741,0.15000000000000002,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9793305712036741,0.2,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9793305712036741,0.25,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9793305712036741,0.3,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9793305712036741,0.35,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9793305712036741,0.39999999999999997,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9793305712036741,0.44999999999999996,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9793305712036741,0.5,-0.35764323589921576,10000.000280047198,1.000000000001e+16
0.9897616592358488,0.0,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9897616592358488,0.05,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9897616592358488,0.1,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9897616592358488,0.15000000000000002,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9897616592358488,0.2,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9897616592358488,0.25,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9897616592358488,0.3,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9897616592358488,0.35,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9897616592358488,0.39999999999999997,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9897616592358488,0.44999999999999996,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9897616592358488,0.5,-0.3576432358977069,10000.000753688915,9999999999427148.0
0.9997712891657135,0.0,-0.35763352417914074,10003.754209317716,9996249149713550.0
0.9997712891657135,0.05,-0.35763352417914074,10003.754209317716,9996249149713550.0
0.9997712891657135,0.1,-0.35763352417914074,10003.754209317716,9996249149713550.0
0.9997712891657135,0.15000000000000002,-0.35763352417914074,10003.754209317716,9996249149713550.0
0.9997712891657135,0.2,-0.35763352417914074,10003.754209317716,9996249149713550.0
0.9997712891657135,0.25,-0.35763352417914074,10003.754209317716,9996249149713550.0
0.9997712891657135,0.3,-0.35763352417914074,10003.754209317716,9996249149713550.0
0.9997712891657135,0.35,-0.35763352417914074,10003.754209317716,9996249149713550.0
0.9997712891657135,0.39999999999999997,-0.35763352417914074,10003.754209317716,9996249149713550.0
0.9997712891657135,0.44999999999999996,-0.35763352417914074,10003.754209317716,9996249149713550.0
0.9997712891657135,0.5,-0.35763352417914074,10003.754209317716,9996249149713550.0
1.0,0.0,0.3576363297513311,9996245618437402.0,10003.754213205139
1.0,0.05,0.3576363297513311,9996245618437402.0,10003.754213205139
1.0,0.1,0.3576363297513311,9996245618437402.0,10003.754213205139
1.0,0.15000000000000002,0.3576363297513311,9996245618437402.0,10003.754213205139
1.0,0.2,0.3576363297513311,9996245618437402.0,10003.754213205139
1.0,0.25,0.3576363297513311,9996245618437402.0,10003.754213205139
1.0,0.3,0.3576363297513311,9996245618437402.0,10003.754213205139
1.0,0.35,0.3576363297513311,9996245618437402.0,10003.754213205139
1.0,0.39999999999999997,0.3576363297513311,9996245618437402.0,10003.754213205139
1.0,0.44999999999999996,0.3576363297513311,9996245618437402.0,10003.754213205139
1.0,0.5,0.3576363297513311,9996245618437402.0,10003.754213205139
1.01,0.0,0.3576460506148074,9999999999425476.0,9999.999572156543
1.01,0.05,0.3576460506148074,9999999999425476.0,9999.999572156543
1.01,0.1,0.3576460506148074,9999999999425476.0,9999.999572156543
1.01,0.15000000000000002,0.3576460506148074,9999999999425476.0,9999.999572156543
1.01,0.2,0.3576460506148074,9999999999425476.0,9999.999572156543
1.01,0.25,0.3576460506148074,9999999999425476.0,9999.999572156543
1.01,0.3,0.3576460506148074,9999999999425476.0,9999.999572156543
1.01,0.35,0.3576460506148074,9999999999425476.0,9999.999572156543
1.01,0.39999999999999997,0.3576460506148074,9999999999425476.0,9999.999572156543
1.01,0.44999999999999996,0.3576460506148074,9999999999425476.0,9999.999572156543
1.01,0.5,0.3576460506148074,9999999999425476.0,9999.999572156543
1.020421052631579,0.0,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.020421052631579,0.05,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.020421052631579,0.1,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.020421052631579,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.020421052631579,0.2,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.020421052631579,0.25,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.020421052631579,0.3,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.020421052631579,0.35,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.020421052631579,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.020421052631579,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.020421052631579,0.5,0.3576460506163206,1.000000000001e+16,9999.999889143726
1.0312808864265928,0.0,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0312808864265928,0.05,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0312808864265928,0.1,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0312808864265928,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0312808864265928,0.2,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0312808864265928,0.25,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0312808864265928,0.3,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0312808864265928,0.35,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0312808864265928,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0312808864265928,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0312808864265928,0.5,0.3576460506163206,1.000000000001e+16,9999.999972693442
1.0425979763813966,0.0,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.0425979763813966,0.05,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.0425979763813966,0.1,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.0425979763813966,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.0425979763813966,0.2,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.0425979763813966,0.25,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.0425979763813966,0.3,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.0425979763813966,0.35,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.0425979763813966,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.0425979763813966,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.0425979763813966,0.5,0.3576460506163206,1.000000000001e+16,9999.99999360064
1.054391575386929,0.0,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.054391575386929,0.05,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.054391575386929,0.1,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.054391575386929,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.054391575386929,0.2,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.054391575386929,0.25,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.054391575386929,0.3,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.054391575386929,0.35,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.054391575386929,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.054391575386929,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.054391575386929,0.5,0.3576460506163206,1.000000000001e+16,9999.999998570283
1.066681746982168,0.0,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.066681746982168,0.05,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.066681746982168,0.1,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.066681746982168,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.066681746982168,0.2,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.066681746982168,0.25,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.066681746982168,0.3,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.066681746982168,0.35,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.066681746982168,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.066681746982168,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.066681746982168,0.5,0.3576460506163206,1.000000000001e+16,9999.999999690926
1.0794893994866805,0.0,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0794893994866805,0.05,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0794893994866805,0.1,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0794893994866805,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0794893994866805,0.2,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0794893994866805,0.25,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0794893994866805,0.3,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0794893994866805,0.35,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0794893994866805,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0794893994866805,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0794893994866805,0.5,0.3576460506163206,1.000000000001e+16,9999.999999930347
1.0928363215703303,0.0,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.0928363215703303,0.05,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.0928363215703303,0.1,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.0928363215703303,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.0928363215703303,0.2,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.0928363215703303,0.25,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.0928363215703303,0.3,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.0928363215703303,0.35,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.0928363215703303,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.0928363215703303,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.0928363215703303,0.5,0.3576460506163206,1.000000000001e+16,9999.999999978749
1.10674521932066,0.0,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.10674521932066,0.05,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.10674521932066,0.1,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.10674521932066,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.10674521932066,0.2,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.10674521932066,0.25,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.10674521932066,0.3,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.10674521932066,0.35,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.10674521932066,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.10674521932066,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.10674521932066,0.5,0.3576460506163206,1.000000000001e+16,9999.999999987995
1.1212397548710036,0.0,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.1212397548710036,0.05,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.1212397548710036,0.1,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.1212397548710036,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.1212397548710036,0.2,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.1212397548710036,0.25,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.1212397548710036,0.3,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.1212397548710036,0.35,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.1212397548710036,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.1212397548710036,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.1212397548710036,0.5,0.3576460506163206,1.000000000001e+16,9999.999999989663
1.136344586655046,0.0,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.136344586655046,0.05,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.136344586655046,0.1,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.136344586655046,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.136344586655046,0.2,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.136344586655046,0.25,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.136344586655046,0.3,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.136344586655046,0.35,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.136344586655046,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.136344586655046,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.136344586655046,0.5,0.3576460506163206,1.000000000001e+16,9999.999999989946
1.152085411356311,0.0,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.152085411356311,0.05,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.152085411356311,0.1,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.152085411356311,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.152085411356311,0.2,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.152085411356311,0.25,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.152085411356311,0.3,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.152085411356311,0.35,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.152085411356311,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.152085411356311,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.152085411356311,0.5,0.3576460506163206,1.000000000001e+16,9999.999999989992
1.1684890076239451,0.0,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1684890076239451,0.05,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1684890076239451,0.1,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1684890076239451,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1684890076239451,0.2,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1684890076239451,0.25,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1684890076239451,0.3,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1684890076239451,0.35,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1684890076239451,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1684890076239451,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1684890076239451,0.5,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.0,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.05,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.1,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.2,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.25,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.3,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.35,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.99999999
1.1855832816291638,0.5,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.0,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.05,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.1,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.2,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.25,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.3,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.35,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2033973145398655,0.5,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.0,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.05,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.1,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.2,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.25,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.3,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.35,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2219614119941757,0.5,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.0,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.05,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.1,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.2,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.25,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.3,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.35,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2413071556570885,0.5,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.0,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.05,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.1,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.2,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.25,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.3,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.35,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2614674569479134,0.5,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.0,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.05,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.1,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.2,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.25,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.3,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.35,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.44999999999999996,0.3576460506163206,1.000000000001e+16,9999.99999999
1.2824766130299308,0.5,0.3576460506163206,1.000000000001e+16,9999.99999999
1.304370365157507,0.0,0.3576460506163206,1.000000000001e+16,9999.99999999
1.304370365157507,0.05,0.3576460506163206,1.000000000001e+16,9999.99999999
1.304370365157507,0.1,0.3576460506163206,1.000000000001e+16,9999.99999999
1.304370365157507,0.15000000000000002,0.3576460506163206,1.000000000001e+16,9999.99999999
1.304370365157507,0.2,0.3576460506163206,1.000000000001e+16,9999.99999999
1.304370365157507,0.25,0.3576460506163206,1.000000000001e+16,9999.99999999
1.304370365157507,0.3,0.3576460506163206,1.000000000001e+16,9999.99999999
1.304370365157507,0.35,0.3576460506163206,1.000000000001e+16,9999.99999999
1.304370365157507,0.39999999999999997,0.3576460506163206,1.000000000001e+16,9999.99999999
